product_name,description,reference
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'phf CGI program allows remote command execution through shell metacharacters.'}]","[{'name': '629', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/629'}, {'name': '136', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/136'}, {'name': 'CA-1996-06', 'tags': ['third-party-advisory', 'x_refsource_CERT'], 'url': 'http://www.cert.org/advisories/CA-1996-06.html'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'CGI PHP mylog script allows an attacker to read any file on the target server.'}]","[{'name': '713', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/713'}, {'name': '3396', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/3396'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Solaris ufsrestore buffer overflow.'}]","[{'name': '8158', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/8158'}, {'name': '00169', 'tags': ['vendor-advisory', 'x_refsource_SUN'], 'url': 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/169'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'test-cgi program allows an attacker to list files on the server.'}]","[{'name': '[httpd-users] 20200814 [users@httpd] CVE NIST discrepancies', 'tags': ['mailing-list', 'x_refsource_MLIST'], 'url': 'https://lists.apache.org/thread.html/rc5d27fc1e76dc5650e1a3f1db1de403120f4c2d041cb7352850455c2%40%3Cusers.httpd.apache.org%3E'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Apache httpd cookie buffer overflow for versions 1.1.1 and earlier.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0071'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AIX xdat gives root access to local users.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0072'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Telnet allows a remote client to specify environment variables including LD_LIBRARY_PATH, allowing an attacker to bypass the normal system libraries and gain root access.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0073'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Listening TCP ports are sequentially allocated, allowing spoofing attacks.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://www.cve.org/CVERecord?id=CVE-1999-0074'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'PASV core dump in wu-ftpd daemon when attacker uses a QUOTE PASV command after specifying a username and password.'}]","[{'name': '5742', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/5742'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in wu-ftp from PASV command causes a core dump.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0076'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Predictable TCP sequence numbers allow spoofing.'}]","[{'name': 'tcp-seq-predict(139)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/139'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'pcnfsd (aka rpc.pcnfsd) allows local users to change file permissions, or execute arbitrary commands through arguments in the RPC call.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0078'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Remote attackers can cause a denial of service in FTP by issuing multiple PASV commands, causing the server to run out of available ports.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0079'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Certain configurations of wu-ftp FTP server 2.4 use a _PATH_EXECPATH setting to a directory with dangerous commands, such as /bin, which allows remote authenticated users to gain root access via the ""site exec"" command.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://archive.nanog.org/mailinglist/mailarchives/old_archive/1995-11/msg00385.html'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'wu-ftp allows files to be overwritten via the rnfr command.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://www.cve.org/CVERecord?id=CVE-1999-0081'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'CWD ~root command in ftpd allows root access.'}]","[{'name': 'Improving the Security of Your Site by Breaking Into it', 'tags': ['technical-description', 'x_refsource_FARMERVENEMA'], 'url': 'http://www.alw.nih.gov/Security/Docs/admin-guide-to-cracking.101.html'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'getcwd() file descriptor leak in FTP.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://www.cve.org/CVERecord?id=CVE-1999-0083'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Certain NFS servers allow users to use mknod to gain privileges by creating a writable kmem device and setting the UID to 0.'}]","[{'name': 'nfs-mknod(78)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/78'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in rwhod on AIX and other operating systems allows remote attackers to execute arbitrary code via a UDP packet with a long hostname.'}]","[{'name': 'rwhod(119)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/119'}, {'name': 'rwhod-vuln(118)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/118'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'AIX routed allows remote users to modify sensitive files.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0086'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Denial of service in AIX telnet can freeze a system and prevent users from accessing the server.'}]","[{'name': '7992', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/7992'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'IRIX and AIX automountd services (autofsd) allow remote users to execute root commands.'}]","[{'name': 'ERS-SVA-E01-1998:004.1', 'tags': ['vendor-advisory', 'x_refsource_ERS'], 'url': 'http://www-1.ibm.com/services/brs/brspwhub.nsf/advisories/852567CC004F9038852566BF007B6393/%24file/ERS-SVA-E01-1998_004_1.txt'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AIX libDtSvc library can allow local users to gain root access.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0089'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AIX rcp command allows local users to obtain root access.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0090'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AIX writesrv command allows local users to obtain root access.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0091'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Various vulnerabilities in the AIX portmir command allows local users to obtain root access.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0092'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'AIX nslookup command allows local users to obtain root access by not dropping privileges correctly.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0093'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'AIX piodmgrsu command allows local users to gain additional group privileges.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0094'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The debug command in Sendmail is enabled, allowing attackers to execute commands as root.'}]","[{'name': '195', 'tags': ['vdb-entry', 'x_refsource_OSVDB'], 'url': 'http://www.osvdb.org/195'}, {'name': '1', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1'}, {'name': '[oss-security] 20190605 Re: CVE-2019-10149: Exim 4.87 to 4.91: possible remote exploit', 'tags': ['mailing-list', 'x_refsource_MLIST'], 'url': 'http://www.openwall.com/lists/oss-security/2019/06/05/4'}, {'name': '[oss-security] 20190606 Re: CVE-2019-10149: Exim 4.87 to 4.91: possible remote exploit', 'tags': ['mailing-list', 'x_refsource_MLIST'], 'url': 'http://www.openwall.com/lists/oss-security/2019/06/06/1'}, {'name': '20190611 The Return of the WIZard: RCE in Exim (CVE-2019-10149)', 'tags': ['mailing-list', 'x_refsource_FULLDISC'], 'url': 'http://seclists.org/fulldisclosure/2019/Jun/16'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Sendmail decode alias can be used to overwrite sensitive files.'}]","[{'name': '00122', 'tags': ['vendor-advisory', 'x_refsource_SUN'], 'url': 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/122&type=0&nav=sec.sba'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The AIX FTP client can be forced to execute commands from a malicious server through shell metacharacters (e.g. a pipe character).'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0097'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in SMTP HELO command in Sendmail allows a remote attacker to hide activities.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0098'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in syslog utility allows local or remote attackers to gain root privileges.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0099'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Remote access in AIX innd 1.5.1, using control messages.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0100'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AIX and Solaris ""gethostbyname"" library call allows root access through corrupt DNS host names.'}]","[{'name': 'H-13', 'tags': ['third-party-advisory', 'government-resource', 'x_refsource_CIAC'], 'url': 'http://ciac.llnl.gov/ciac/bulletins/h-13.shtml'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in SLmail 3.x allows attackers to execute commands using a large FROM line.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0102'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Echo and chargen, or other combinations of UDP services, can be used in tandem to flood the server, a.k.a. UDP bomb or UDP packet storm.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://ics-cert.us-cert.gov/advisories/ICSMA-18-233-01'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'A later variation on the Teardrop IP denial of service attack, a.k.a. Teardrop-2.'}]","[{'name': 'oval:org.mitre.oval:def:5743', 'tags': ['vdb-entry', 'signature', 'x_refsource_OVAL'], 'url': 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A5743'}, {'name': '80175', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/80175'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'finger allows recursive searches by using a long string of @ symbols.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://www.cve.org/CVERecord?id=CVE-1999-0105'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Finger redirection allows finger bombs.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://www.cve.org/CVERecord?id=CVE-1999-0106'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in Apache 1.2.5 and earlier allows a remote attacker to cause a denial of service with a large number of GET requests containing a large number of / characters.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0107'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'The printers program in IRIX has a buffer overflow that gives root access to local users.'}]","[{'name': '19970527 another day, another buffer overflow....', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://seclists.org/bugtraq/1997/May/191'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in ffbconfig in Solaris 2.5.1.'}]","[{'name': '00140', 'tags': ['vendor-advisory', 'x_refsource_SUN'], 'url': 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/140'}]"
none,none,none
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'RIP v1 is susceptible to spoofing.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://www.cve.org/CVERecord?id=CVE-1999-0111'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Buffer overflow in AIX dtterm program for the CDE.'}]","[{'name': 'dtterm-bo(878)', 'tags': ['vdb-entry', 'x_refsource_XF'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/878'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Some implementations of rlogin allow root access if given a -froot parameter.'}]","[{'name': '458', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/458'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': ""Local users can execute commands as other users, and read other users' files, through the filter command in the Elm elm-2.4 mail package using a symlink attack.""}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0114'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'AIX bugfiler program allows local users to gain root access.'}]","[{'name': '1800', 'tags': ['vdb-entry', 'x_refsource_BID'], 'url': 'http://www.securityfocus.com/bid/1800'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'Denial of service when an attacker sends many SYN packets to create multiple connections without ever sending an ACK to complete the connection, aka SYN flood.'}]","[{'name': '00136', 'tags': ['vendor-advisory', 'x_refsource_SUN'], 'url': 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/136'}, {'name': '19961202-01-PX', 'tags': ['vendor-advisory', 'x_refsource_SGI'], 'url': 'ftp://patches.sgi.com/support/free/security/advisories/19961202-01-PX'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'AIX passwd allows local users to gain root access.'}]","[{'tags': ['x_refsource_MISC'], 'url': 'https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0117'}]"
"[{'product': 'n/a', 'vendor': 'n/a', 'versions': [{'status': 'affected', 'version': 'n/a'}]}]","[{'lang': 'en', 'value': 'AIX infod allows local users to gain root access through an X display.'}]","[{'name': '19981119 RSI.0011.11-09-98.AIX.INFOD', 'tags': ['mailing-list', 'x_refsource_BUGTRAQ'], 'url': 'http://marc.info/?l=bugtraq&m=91158980826979&w=2'}]"
